Latitude,Longitude
32.773190, -96.641188
35.69008,-105.88709
26.28386988, -98.16474329
42.08351529999999,-70.99034379999999
33.0243206,-96.6745042
25.8433674,-80.4326521
32.7269669,-117.1647094
